UNIX time;Local time;genericSensor1;genericSensor2;genericSensor3;genericSensor4 min;genericSensor4 avg;genericSensor4 max;genericSensor5 min;genericSensor5 avg;genericSensor5 max;genericSensor6 min;genericSensor6 avg;genericSensor6 max;genericSensor7 min;genericSensor7 avg;genericSensor7 max;genericSensor8 min;genericSensor8 avg;genericSensor8 max;genericSensor9 min;genericSensor9 avg;genericSensor9 max;genericSensor10 min;genericSensor10 avg;genericSensor10 max
1727612073;2024-09-29T15:14:33.000;10824.096;3930.647
1727612074;2024-09-29T15:14:34.000;10843.848;3930.647
1727612075;2024-09-29T15:14:35.000;10863.6;3940.523
1727612076;2024-09-29T15:14:36.000;10912.979;3950.4
1727612077;2024-09-29T15:14:37.000;11001.863;3980.027
1727612078;2024-09-29T15:14:38.000;11159.879;4039.283
1727612079;2024-09-29T15:14:39.000;11406.779;4128.168
1727612080;2024-09-29T15:14:40.000;11900.579;4305.935
1727612081;2024-09-29T15:14:41.000;12532.644;4542.96
1727612082;2024-09-29T15:14:42.000;12888.18;4671.347
1727612083;2024-09-29T15:14:43.000;12789.419;4631.844
1727612084;2024-09-29T15:14:44.000;12374.627;4473.827
1727612085;2024-09-29T15:14:45.000;11890.703;4286.183
1727612086;2024-09-29T15:14:46.000;11574.671;4167.672
1727612087;2024-09-29T15:14:47.000;11456.159;4118.292
1727612088;2024-09-29T15:14:48.000;11396.903;4098.539
1727612089;2024-09-29T15:14:49.000;11337.647;4088.663
1727612090;2024-09-29T15:14:50.000;11298.144;4068.911
1727612091;2024-09-29T15:14:51.000;11288.268;4068.911
1727612092;2024-09-29T15:14:52.000;11298.144;4078.787
1727612093;2024-09-29T15:14:53.000;11327.771;4088.663
1727612094;2024-09-29T15:14:54.000;11337.647;4098.539
1727612095;2024-09-29T15:14:55.000;11337.647;4098.539
1727612096;2024-09-29T15:14:56.000;11298.144;4088.663
1727612097;2024-09-29T15:14:57.000;11248.764;4068.911
1727612098;2024-09-29T15:14:58.000;11229.012;4068.911
1727612099;2024-09-29T15:14:59.000;11219.136;4068.911
1727612100;2024-09-29T15:15:00.000;11219.136;4068.911
1727612101;2024-09-29T15:15:01.000;11229.012;4068.911
1727612102;2024-09-29T15:15:02.000;11238.888;4078.787
1727612103;2024-09-29T15:15:03.000;11248.764;4078.787
1727612104;2024-09-29T15:15:04.000;11248.764;4088.663
1727612105;2024-09-29T15:15:05.000;11258.64;4088.663
1727612106;2024-09-29T15:15:06.000;11278.392;4098.539
1727612107;2024-09-29T15:15:07.000;11298.144;4098.539
1727612108;2024-09-29T15:15:08.000;11317.896;4108.416
1727612109;2024-09-29T15:15:09.000;11367.275;4128.168
1727612110;2024-09-29T15:15:10.000;11456.159;4167.672
1727612111;2024-09-29T15:15:11.000;11653.68;4236.803
1727612112;2024-09-29T15:15:12.000;11880.827;4315.811
1727612113;2024-09-29T15:15:13.000;12009.215;4375.068
1727612114;2024-09-29T15:15:14.000;12009.215;4375.068
1727612115;2024-09-29T15:15:15.000;11870.951;4325.688
1727612116;2024-09-29T15:15:16.000;11722.812;4266.431
1727612117;2024-09-29T15:15:17.000;11673.432;4246.679
1727612118;2024-09-29T15:15:18.000;11643.804;4236.803
1727612119;2024-09-29T15:15:19.000;11673.432;4246.679
1727612120;2024-09-29T15:15:20.000;11712.936;4266.431
1727612121;2024-09-29T15:15:21.000;11762.315;4286.183
1727612122;2024-09-29T15:15:22.000;11831.447;4305.935
1727612123;2024-09-29T15:15:23.000;11890.703;4335.564
1727612124;2024-09-29T15:15:24.000;11969.711;4355.316
1727612125;2024-09-29T15:15:25.000;12038.844;4375.068
1727612126;2024-09-29T15:15:26.000;12117.852;4404.696
1727612127;2024-09-29T15:15:27.000;12236.363;4444.199
1727612128;2024-09-29T15:15:28.000;12404.255;4503.455
1727612129;2024-09-29T15:15:29.000;12591.899;4572.588
1727612130;2024-09-29T15:15:30.000;12828.923;4651.595
1727612131;2024-09-29T15:15:31.000;13075.823;4740.479
1727612132;2024-09-29T15:15:32.000;13322.724;4829.364
1727612133;2024-09-29T15:15:33.000;13688.135;4967.628
1727612134;2024-09-29T15:15:34.000;14251.067;5175.024
1727612135;2024-09-29T15:15:35.000;15001.644;5451.552
1727612136;2024-09-29T15:15:36.000;15900.359;5787.335
1727612137;2024-09-29T15:15:37.000;16483.043;6004.607
1727612138;2024-09-29T15:15:38.000;16334.903;5945.351
1727612139;2024-09-29T15:15:39.000;15604.079;5678.699
1727612140;2024-09-29T15:15:40.000;14685.611;5333.039
1727612141;2024-09-29T15:15:41.000;14330.075;5194.776
1727612142;2024-09-29T15:15:42.000;14053.547;5096.015
1727612143;2024-09-29T15:15:43.000;14280.695;5184.9
1727612144;2024-09-29T15:15:44.000;14576.976;5293.535
1727612145;2024-09-29T15:15:45.000;14734.991;5352.791
1727612146;2024-09-29T15:15:46.000;14626.355;5313.287
1727612147;2024-09-29T15:15:47.000;14280.695;5184.9
1727612148;2024-09-29T15:15:48.000;13925.159;5056.511
1727612149;2024-09-29T15:15:49.000;13658.507;4957.752
1727612150;2024-09-29T15:15:50.000;13480.739;4888.619
1727612151;2024-09-29T15:15:51.000;13401.731;4858.991
1727612152;2024-09-29T15:15:52.000;13411.607;4858.991
1727612153;2024-09-29T15:15:53.000;13431.359;4868.867
1727612154;2024-09-29T15:15:54.000;13490.615;4888.619
1727612155;2024-09-29T15:15:55.000;13648.631;4947.875
1727612156;2024-09-29T15:15:56.000;14014.043;5086.139
1727612157;2024-09-29T15:15:57.000;14507.843;5273.783
1727612158;2024-09-29T15:15:58.000;14972.016;5451.552
1727612159;2024-09-29T15:15:59.000;15130.031;5500.931
1727612160;2024-09-29T15:16:00.000;15070.775;5481.179
1727612161;2024-09-29T15:16:01.000;15070.775;5481.179
1727612162;2024-09-29T15:16:02.000;15169.535;5520.683
1727612163;2024-09-29T15:16:03.000;15011.52;5461.427
1727612164;2024-09-29T15:16:04.000;14804.123;5382.42
1727612165;2024-09-29T15:16:05.000;14241.191;5175.024
1727612166;2024-09-29T15:16:06.000;13846.151;5026.884
1727612167;2024-09-29T15:16:07.000;13668.383;4967.628
1727612168;2024-09-29T15:16:08.000;13530.119;4918.247
1727612169;2024-09-29T15:16:09.000;13421.483;4878.743
1727612170;2024-09-29T15:16:10.000;13332.6;4849.115
1727612171;2024-09-29T15:16:11.000;13273.344;4829.364
1727612172;2024-09-29T15:16:12.000;13223.963;4819.488
1727612173;2024-09-29T15:16:13.000;13204.211;4809.612
1727612174;2024-09-29T15:16:14.000;13204.211;4809.612
1727612175;2024-09-29T15:16:15.000;13253.591;4829.364
1727612176;2024-09-29T15:16:16.000;13391.855;4878.743
1727612177;2024-09-29T15:16:17.000;13619.003;4967.628
1727612178;2024-09-29T15:16:18.000;13658.507;4987.38
1727612179;2024-09-29T15:16:19.000;13451.111;4908.371
1727612180;2024-09-29T15:16:20.000;13184.459;4809.612
1727612181;2024-09-29T15:16:21.000;13075.823;4770.108
1727612182;2024-09-29T15:16:22.000;13016.567;4760.232
1727612183;2024-09-29T15:16:23.000;12996.815;4760.232
1727612184;2024-09-29T15:16:24.000;12986.939;4760.232
1727612185;2024-09-29T15:16:25.000;12947.436;4750.356
1727612186;2024-09-29T15:16:26.000;12888.18;4730.603
1727612187;2024-09-29T15:16:27.000;12799.295;4700.975
1727612188;2024-09-29T15:16:28.000;12759.791;4681.223
1727612189;2024-09-29T15:16:29.000;12700.535;4661.471
1727612190;2024-09-29T15:16:30.000;12670.907;4651.595
1727612191;2024-09-29T15:16:31.000;12670.907;4651.595
1727612192;2024-09-29T15:16:32.000;12670.907;4651.595
1727612193;2024-09-29T15:16:33.000;12690.659;4661.471
1727612194;2024-09-29T15:16:34.000;12740.039;4671.347
1727612195;2024-09-29T15:16:35.000;12957.312;4760.232
1727612196;2024-09-29T15:16:36.000;13312.848;4888.619
1727612197;2024-09-29T15:16:37.000;13421.483;4928.123
1727612198;2024-09-29T15:16:38.000;13154.831;4829.364
1727612199;2024-09-29T15:16:39.000;12690.659;4651.595
1727612200;2024-09-29T15:16:40.000;12522.768;4592.34
1727612201;2024-09-29T15:16:41.000;12483.264;4572.588
1727612202;2024-09-29T15:16:42.000;12453.636;4562.712
1727612203;2024-09-29T15:16:43.000;12424.007;4552.836
1727612204;2024-09-29T15:16:44.000;12384.503;4542.96
1727612205;2024-09-29T15:16:45.000;12354.875;4533.084
1727612206;2024-09-29T15:16:46.000;12325.247;4523.207
1727612207;2024-09-29T15:16:47.000;12305.495;4513.331
1727612208;2024-09-29T15:16:48.000;12285.743;4513.331
1727612209;2024-09-29T15:16:49.000;12275.867;4513.331
1727612210;2024-09-29T15:16:50.000;12246.239;4493.579
1727612211;2024-09-29T15:16:51.000;12196.859;4483.703
1727612212;2024-09-29T15:16:52.000;12167.231;4473.827
1727612213;2024-09-29T15:16:53.000;12088.224;4444.199
1727612214;2024-09-29T15:16:54.000;12028.968;4424.448
1727612215;2024-09-29T15:16:55.000;11959.835;4394.82
1727612216;2024-09-29T15:16:56.000;11910.455;4384.944
1727612217;2024-09-29T15:16:57.000;11870.951;4365.192
1727612218;2024-09-29T15:16:58.000;11841.323;4355.316
1727612219;2024-09-29T15:16:59.000;11821.571;4345.44
1727612220;2024-09-29T15:17:00.000;11791.943;4335.564
1727612221;2024-09-29T15:17:01.000;11772.191;4335.564
1727612222;2024-09-29T15:17:02.000;11762.315;4325.688
1727612223;2024-09-29T15:17:03.000;11772.191;4335.564
1727612224;2024-09-29T15:17:04.000;11782.067;4335.564
1727612225;2024-09-29T15:17:05.000;11782.067;4335.564
1727612226;2024-09-29T15:17:06.000;11772.191;4335.564
1727612227;2024-09-29T15:17:07.000;11772.191;4325.688
1727612228;2024-09-29T15:17:08.000;11752.439;4325.688
1727612229;2024-09-29T15:17:09.000;11752.439;4325.688
1727612230;2024-09-29T15:17:10.000;11762.315;4325.688
1727612231;2024-09-29T15:17:11.000;11772.191;4325.688
1727612232;2024-09-29T15:17:12.000;11782.067;4325.688
1727612233;2024-09-29T15:17:13.000;11801.819;4335.564
1727612234;2024-09-29T15:17:14.000;11811.695;4335.564
1727612235;2024-09-29T15:17:15.000;11811.695;4345.44
1727612236;2024-09-29T15:17:16.000;11821.571;4345.44
1727612237;2024-09-29T15:17:17.000;11831.447;4355.316
1727612238;2024-09-29T15:17:18.000;11841.323;4355.316
1727612239;2024-09-29T15:17:19.000;11831.447;4355.316
1727612240;2024-09-29T15:17:20.000;11831.447;4355.316
1727612241;2024-09-29T15:17:21.000;11821.571;4345.44
1727612242;2024-09-29T15:17:22.000;11811.695;4345.44
1727612243;2024-09-29T15:17:23.000;11772.191;4335.564
1727612244;2024-09-29T15:17:24.000;11712.936;4315.811
1727612245;2024-09-29T15:17:25.000;11653.68;4296.059
1727612246;2024-09-29T15:17:26.000;11604.3;4276.307
1727612247;2024-09-29T15:17:27.000;11584.547;4266.431
1727612248;2024-09-29T15:17:28.000;11554.919;4256.555
1727612249;2024-09-29T15:17:29.000;11535.167;4246.679
1727612250;2024-09-29T15:17:30.000;11505.539;4246.679
1727612251;2024-09-29T15:17:31.000;11485.787;4236.803
1727612252;2024-09-29T15:17:32.000;11466.035;4226.927
1727612253;2024-09-29T15:17:33.000;11446.283;4226.927
1727612254;2024-09-29T15:17:34.000;11436.407;4217.052
1727612255;2024-09-29T15:17:35.000;11426.531;4217.052
1727612256;2024-09-29T15:17:36.000;11426.531;4217.052
1727612257;2024-09-29T15:17:37.000;11426.531;4217.052
1727612258;2024-09-29T15:17:38.000;11426.531;4217.052
1727612259;2024-09-29T15:17:39.000;11426.531;4217.052
1727612260;2024-09-29T15:17:40.000;11426.531;4217.052
1727612261;2024-09-29T15:17:41.000;11436.407;4217.052
1727612262;2024-09-29T15:17:42.000;11446.283;4226.927
1727612263;2024-09-29T15:17:43.000;11446.283;4226.927
1727612264;2024-09-29T15:17:44.000;11446.283;4226.927
1727612265;2024-09-29T15:17:45.000;11446.283;4226.927
1727612266;2024-09-29T15:17:46.000;11456.159;4226.927
1727612267;2024-09-29T15:17:47.000;11466.035;4236.803
1727612268;2024-09-29T15:17:48.000;11485.787;4236.803
1727612269;2024-09-29T15:17:49.000;11495.663;4246.679
1727612270;2024-09-29T15:17:50.000;11515.415;4256.555
1727612271;2024-09-29T15:17:51.000;11515.415;4256.555
1727612272;2024-09-29T15:17:52.000;11525.291;4256.555
1727612273;2024-09-29T15:17:53.000;11535.167;4266.431
1727612274;2024-09-29T15:17:54.000;11545.043;4266.431
1727612275;2024-09-29T15:17:55.000;11545.043;4266.431
1727612276;2024-09-29T15:17:56.000;11554.919;4276.307
1727612277;2024-09-29T15:17:57.000;11564.795;4276.307
1727612278;2024-09-29T15:17:58.000;11574.671;4286.183
1727612279;2024-09-29T15:17:59.000;11574.671;4286.183
1727612280;2024-09-29T15:18:00.000;11574.671;4286.183
1727612281;2024-09-29T15:18:01.000;11574.671;4286.183
1727612282;2024-09-29T15:18:02.000;11574.671;4286.183
1727612283;2024-09-29T15:18:03.000;11574.671;4286.183
1727612284;2024-09-29T15:18:04.000;11564.795;4286.183
1727612285;2024-09-29T15:18:05.000;11564.795;4286.183
1727612286;2024-09-29T15:18:06.000;11554.919;4286.183
1727612287;2024-09-29T15:18:07.000;11545.043;4276.307
1727612288;2024-09-29T15:18:08.000;11535.167;4276.307
1727612289;2024-09-29T15:18:09.000;11525.291;4266.431
1727612290;2024-09-29T15:18:10.000;11515.415;4266.431
1727612291;2024-09-29T15:18:11.000;11495.663;4256.555
1727612292;2024-09-29T15:18:12.000;11475.911;4256.555
1727612293;2024-09-29T15:18:13.000;11456.159;4246.679
1727612294;2024-09-29T15:18:14.000;11446.283;4236.803
1727612295;2024-09-29T15:18:15.000;11426.531;4236.803
1727612296;2024-09-29T15:18:16.000;11416.655;4226.927
1727612297;2024-09-29T15:18:17.000;11396.903;4226.927
1727612298;2024-09-29T15:18:18.000;11387.027;4217.052
1727612299;2024-09-29T15:18:19.000;11367.275;4207.176
1727612300;2024-09-29T15:18:20.000;11347.523;4207.176
1727612301;2024-09-29T15:18:21.000;11337.647;4197.3
1727612302;2024-09-29T15:18:22.000;11317.896;4197.3
1727612303;2024-09-29T15:18:23.000;11308.02;4187.423
1727612304;2024-09-29T15:18:24.000;11298.144;4187.423
1727612305;2024-09-29T15:18:25.000;11288.268;4187.423
1727612306;2024-09-29T15:18:26.000;11278.392;4177.547
1727612307;2024-09-29T15:18:27.000;11268.516;4177.547
1727612308;2024-09-29T15:18:28.000;11258.64;4177.547
1727612309;2024-09-29T15:18:29.000;11248.764;4167.672
1727612310;2024-09-29T15:18:30.000;11238.888;4167.672
1727612311;2024-09-29T15:18:31.000;11229.012;4167.672
1727612312;2024-09-29T15:18:32.000;11219.136;4157.796
1727612313;2024-09-29T15:18:33.000;11219.136;4157.796
1727612314;2024-09-29T15:18:34.000;11209.26;4157.796
1727612315;2024-09-29T15:18:35.000;11199.384;4157.796
1727612316;2024-09-29T15:18:36.000;11199.384;4147.92
1727612317;2024-09-29T15:18:37.000;11189.508;4147.92
1727612318;2024-09-29T15:18:38.000;11189.508;4147.92
1727612319;2024-09-29T15:18:39.000;11189.508;4147.92
1727612320;2024-09-29T15:18:40.000;11189.508;4147.92
1727612321;2024-09-29T15:18:41.000;11179.632;4147.92
1727612322;2024-09-29T15:18:42.000;11179.632;4147.92
1727612323;2024-09-29T15:18:43.000;11179.632;4147.92
1727612324;2024-09-29T15:18:44.000;11179.632;4147.92
1727612325;2024-09-29T15:18:45.000;11179.632;4147.92
1727612326;2024-09-29T15:18:46.000;11169.756;4147.92
1727612327;2024-09-29T15:18:47.000;11169.756;4147.92
1727612328;2024-09-29T15:18:48.000;11169.756;4147.92
1727612329;2024-09-29T15:18:49.000;11169.756;4147.92
1727612330;2024-09-29T15:18:50.000;11169.756;4147.92
1727612331;2024-09-29T15:18:51.000;11169.756;4138.044
1727612332;2024-09-29T15:18:52.000;11159.879;4138.044
1727612333;2024-09-29T15:18:53.000;11159.879;4138.044
1727612334;2024-09-29T15:18:54.000;11159.879;4138.044
1727612335;2024-09-29T15:18:55.000;11159.879;4138.044
1727612336;2024-09-29T15:18:56.000;11159.879;4138.044
1727612337;2024-09-29T15:18:57.000;11159.879;4138.044
1727612338;2024-09-29T15:18:58.000;11159.879;4138.044
1727612339;2024-09-29T15:18:59.000;11159.879;4138.044
1727612340;2024-09-29T15:19:00.000;11159.879;4138.044
1727612341;2024-09-29T15:19:01.000;11159.879;4138.044
1727612342;2024-09-29T15:19:02.000;11159.879;4138.044
1727612343;2024-09-29T15:19:03.000;11159.879;4138.044
1727612344;2024-09-29T15:19:04.000;11159.879;4138.044
1727612345;2024-09-29T15:19:05.000;11159.879;4138.044
1727612346;2024-09-29T15:19:06.000;11159.879;4138.044
1727612347;2024-09-29T15:19:07.000;11159.879;4138.044
1727612348;2024-09-29T15:19:08.000;11159.879;4138.044
1727612349;2024-09-29T15:19:09.000;11159.879;4138.044
1727612350;2024-09-29T15:19:10.000;11159.879;4147.92
1727612351;2024-09-29T15:19:11.000;11159.879;4147.92
1727612352;2024-09-29T15:19:12.000;11169.756;4147.92
1727612353;2024-09-29T15:19:13.000;11169.756;4147.92
1727612354;2024-09-29T15:19:14.000;11169.756;4147.92
1727612355;2024-09-29T15:19:15.000;11179.632;4147.92
1727612356;2024-09-29T15:19:16.000;11179.632;4157.796
1727612357;2024-09-29T15:19:17.000;11179.632;4147.92
1727612358;2024-09-29T15:19:18.000;11189.508;4147.92
1727612359;2024-09-29T15:19:19.000;11189.508;4157.796
1727612360;2024-09-29T15:19:20.000;11199.384;4157.796
1727612361;2024-09-29T15:19:21.000;11209.26;4157.796
1727612362;2024-09-29T15:19:22.000;11209.26;4157.796
1727612363;2024-09-29T15:19:23.000;11219.136;4167.672
1727612364;2024-09-29T15:19:24.000;11229.012;4167.672
1727612365;2024-09-29T15:19:25.000;11238.888;4167.672
1727612366;2024-09-29T15:19:26.000;11248.764;4177.547
1727612367;2024-09-29T15:19:27.000;11258.64;4177.547
1727612368;2024-09-29T15:19:28.000;11268.516;4187.423
1727612369;2024-09-29T15:19:29.000;11278.392;4187.423
1727612370;2024-09-29T15:19:30.000;11288.268;4187.423
1727612371;2024-09-29T15:19:31.000;11298.144;4197.3
1727612372;2024-09-29T15:19:32.000;11298.144;4197.3
1727612373;2024-09-29T15:19:33.000;11308.02;4197.3
1727612374;2024-09-29T15:19:34.000;11317.896;4207.176
1727612375;2024-09-29T15:19:35.000;11327.771;4207.176
1727612376;2024-09-29T15:19:36.000;11337.647;4207.176
1727612377;2024-09-29T15:19:37.000;11337.647;4217.052
1727612378;2024-09-29T15:19:38.000;11357.399;4217.052
1727612379;2024-09-29T15:19:39.000;11367.275;4226.927
1727612380;2024-09-29T15:19:40.000;11377.151;4226.927
1727612381;2024-09-29T15:19:41.000;11396.903;4236.803
1727612382;2024-09-29T15:19:42.000;11416.655;4236.803
1727612383;2024-09-29T15:19:43.000;11426.531;4246.679
1727612384;2024-09-29T15:19:44.000;11446.283;4256.555
1727612385;2024-09-29T15:19:45.000;11466.035;4266.431
1727612386;2024-09-29T15:19:46.000;11485.787;4266.431
1727612387;2024-09-29T15:19:47.000;11505.539;4286.183
1727612388;2024-09-29T15:19:48.000;11525.291;4286.183
